"IAB519,3000.0,-4000.0,5.0"
"IAB520,3500.0,-4000.0,5.0"
"IAB521,4000.0,-4000.0,5.0"
"IAB522,4500.0,-4000.0,5.0"
"IAB523,5000.0,-4000.0,5.0"
"IAB528,-5000.0,-4500.0,5.0"
"IAB529,-4500.0,-4500.0,5.0"
"IAB530,-4000.0,-4500.0,5.0"
"IAB531,-3500.0,-4500.0,5.0"
"IAB532,-3000.0,-4500.0,5.0"
"IAB533,-2500.0,-4500.0,5.0"
"IAB534,-2000.0,-4500.0,5.0"
"IAB535,-1500.0,-4500.0,5.0"
"IAB536,-1000.0,-4500.0,5.0"
"IAB537,-500.0,-4500.0,5.0"
"IAB538,0.0,-4500.0,5.0"
"IAB539,500.0,-4500.0,5.0"
"IAB540,1000.0,-4500.0,5.0"
"IAB541,1500.0,-4500.0,5.0"
"IAB542,2000.0,-4500.0,5.0"
"IAB543,2500.0,-4500.0,5.0"
"IAB544,3000.0,-4500.0,5.0"
"IAB545,3500.0,-4500.0,5.0"
"IAB546,4000.0,-4500.0,5.0"
"IAB547,4500.0,-4500.0,5.0"
"IAB548,5000.0,-4500.0,5.0"
"IAB553,-5000.0,-5000.0,5.0"
"IAB554,-4500.0,-5000.0,5.0"
"IAB555,-4000.0,-5000.0,5.0"
"IAB556,-3500.0,-5000.0,5.0"
"IAB557,-3000.0,-5000.0,5.0"
"IAB558,-2500.0,-5000.0,5.0"
"IAB559,-2000.0,-5000.0,5.0"
"IAB560,-1500.0,-5000.0,5.0"
"IAB561,-1000.0,-5000.0,5.0"
"IAB562,-500.0,-5000.0,5.0"
"IAB563,0.0,-5000.0,5.0"
"IAB564,500.0,-5000.0,5.0"
"IAB565,1000.0,-5000.0,5.0"
